address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,Hours_day,Hours_night,general_category,res_asian,res_latin,res_euro,res_fast,res_vegan,religion,recreation,bienestar,avg_rating_correction,Subcategoria
"Brew You Coffee, 808 S Western Ave, Los Angeles, CA 90005",0x80c2b885d65972c3:0x6ad838e343b0feff,34.056875,-118.3085605,"['Coffee shop' 'Frozen yogurt shop' 'Ice cream shop' 'Sushi restaurant'
 'Tea house']",3.0,6,89,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Vons Pharmacy, 3461 W 3rd St, Los Angeles, CA 90020",0x80c2c764556819eb:0xaa48718002bcfc66,34.0699227,-118.2908665,['Pharmacy'],3.4,18,76,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Olympia Plaza Pharmacy, 5901 W Olympic Blvd, Los Angeles, CA 90036",0x80c2b917b7a5df4d:0xa52089cd5d2d79f8,34.0579333,-118.3602383,['Pharmacy' 'Gift shop'],4.2,15,50,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Kenneth Hahn View Point, Los Angeles, CA 90008",0x80c2b9d9660b11fb:0x79ec5bc1d934f0cb,34.0075333,-118.3597136,['Tourist attraction' 'Park'],5.0,18,0,0,Entertainment,0,0,0,0,0,0,0,1,5.0,Bienestar general
"Vermont Green Line Station, 11509S Vermont Ave, Los Angeles, CA 90044",0x80c2ca03cc27b151:0xb8ae94bc04f0ae2b,33.9298615,-118.2926227,['Parking lot'],4.6,5,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Slauson J Line (Silver) Station, 350 W Slauson Ave, Los Angeles, CA 90003",0x80c2c839b9cbd491:0xaf45a783e08d7491,33.9886695,-118.2797838,['Park & ride'],2.8,5,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Lounge Theatre, 6201 Santa Monica Blvd, Los Angeles, CA 90038",0x80c2bf350906f7b3:0xacf8f01de62972e1,34.0909273,-118.3246495,['Performing arts theater'],4.5,88,0,0,Entertainment,0,0,0,0,0,0,1,0,4.459770114942529,Arte
"Oh My Ribs! Entertainment, 6468 Santa Monica Blvd, Los Angeles, CA 90038",0x80c2bf33bb96852b:0x7d0df1f75e6fc83b,34.090620099999995,-118.3305857,['Performing arts theater' 'Comedy club' 'Stage'],4.5,28,0,0,Entertainment,0,0,0,0,0,0,1,0,4.608695652173913,Arte
"SP+ Parking, 648 S Bixel St, Los Angeles, CA 90017",0x80c2c7b02249f30f:0xe5cf654261ac64fc,34.0526432,-118.262742,['Parking garage'],3.7,6,65,15,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Memorial Branch Library, 4625 W Olympic Blvd, Los Angeles, CA 90019",0x80c2b8efd41c4e47:0x1417b8ad127b1d1e,34.057288199999995,-118.3315901,['Public library'],4.6,18,18,0,Food,0,0,0,0,0,0,1,0,,Arte
"171 Arcadia St Parking, 400 N Spring St, Los Angeles, CA 90012",0x80c2c6457ca093c7:0x7c935a1182024ce5,34.056515,-118.24096,['Parking garage' 'Parking lot'],2.3,3,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Pizza Hut Express, 2800 Crenshaw Blvd, Los Angeles, CA 90016",0x80c2b84f5eb1aa33:0x4f4b7c5f74d6944f,34.0308036,-118.3348312,['Pizza restaurant' 'Takeout Restaurant'],4.0,38,0,0,Food,0,0,0,1,0,0,0,0,4.104166666666667,Comida americana
"Las Nuevas, 3701 E 1st St, Los Angeles, CA 90063",0x80c2cf5e98b3afc1:0xbc45d9a13ef1c998,34.0361761,-118.1868245,['Mexican restaurant'],4.4,28,56,0,Food,0,1,0,0,0,0,0,0,4.476190476190476,Comida latina
"Contrapuntal Performance Hall, 655 N Bundy Dr, Los Angeles, CA 90049",0x80c2bcc9b579787d:0x60498f111a234837,34.072037,-118.477799,['Performing arts theater'],4.7,15,0,0,Entertainment,0,0,0,0,0,0,1,0,4.941176470588236,Arte
"White Memorial OB/GYN Medical, 1701 East Cesar E Chavez Avenue #225, Los Angeles, CA 90033",0x80c2c60d99775a63:0x68afce83e6172815,34.0512276,-118.2171883,['Medical clinic'],2.4,18,44,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Tipsy Cow Century City, 10250 Santa Monica Blvd, Los Angeles, CA 90067",0x80c2bb8c7ef6c9f9:0xb6ad15e0e570bb45,34.0576276,-118.4196156,['Gastropub' 'Hamburger restaurant'],3.9,22,84,0,Food,0,0,0,0,0,0,2,0,4.285714285714286,Club nocturno
"Donald Bruce Kaufman - Brentwood Branch Library, 11820 San Vicente Blvd, Los Angeles, CA 90049",0x80c2bca0ac81b3cf:0x2b33d56b429e1edb,34.052665,-118.4687407,['Public library'],4.4,17,18,0,Food,0,0,0,0,0,0,1,0,,Arte
"Westwood Branch Library, 1246 Glendon Ave, Los Angeles, CA 90024",0x80c2bb7fb82bd52b:0x54613203ab53e07a,34.057922399999995,-118.4418236,['Public library'],4.4,44,18,0,Food,0,0,0,0,0,0,1,0,4.709677419354839,Arte
"Healing Moon Clinic, 12304 Santa Monica Blvd, Los Angeles, CA 90025",0x80c2bb0ae9155555:0xb4e67d74a23b5582,34.0391714,-118.4654507,['Medical clinic'],5.0,3,44,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"West Los Angeles Regional Branch Library, 11360 Santa Monica Blvd, Los Angeles, CA 90025",0x80c2bb70154175ad:0x6ef8bc5a8952b7,34.0457161,-118.4501934,['Public library'],3.7,28,18,0,Food,0,0,0,0,0,0,1,0,3.652173913043478,Arte
"759 S Maple Ave, 759 Maple Ave, Los Angeles, CA 90014",0x80c2c6349726b6a9:0x6c58f12c6629b42b,34.0415585,-118.2508493,['Parking lot'],3.3,6,63,14,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"ESTLR Athletics, 431 S Hewitt St, Los Angeles, CA 90013",0x80c2c63b8f37d93f:0x52e86b6b89f599b5,34.042511999999995,-118.235294,"['Gym' 'Fitness center' 'Personal trainer' 'Physical fitness program'
 'Weightlifting area']",4.7,75,69,10,Sports,0,0,0,0,0,0,0,1,4.823529411764706,Bienestar general
"F45 Training Arts District, 300 S Santa Fe Ave Suite J & K, Los Angeles, CA 90013",0x80c2c63c2d73803b:0xc62ba58036aa0db6,34.0444652,-118.2323147,['Gym'],5.0,38,62,12,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Hollywood Club Crawl, 6669 Hollywood Blvd, Los Angeles, CA 90028",0x80c2bf3a31f8b635:0x46aa9bb76e4bb33,34.101722599999995,-118.3355507,['Night club' 'Bar' 'Party planner' 'Tour operator'],4.2,106,10,8,Food,0,0,0,0,0,0,2,0,4.379310344827586,Club nocturno
"Improv-LA, 1607 N Vermont Ave, Los Angeles, CA 90027",0x80c2bf33bc666095:0xdc001f8b97311f88,34.100227,-118.292705,"['Performing arts theater' 'Comedy club' 'Education center'
 'Performing arts group' 'Theater company']",4.9,18,0,0,Entertainment,0,0,0,0,0,0,1,0,,Arte
"Village Pizzeria, 6363 Yucca St, Los Angeles, CA 90028",0x80c2bf3c1e27e649:0x95e3ea0b2548a276,34.1041625,-118.3285929,['Pizza restaurant' 'Italian restaurant' 'Restaurant'],3.6,18,30,0,Food,0,0,1,1,0,0,0,0,3.7058823529411766,Comida europea
"Passion of flavors, 3510 W 8th St, Los Angeles, CA 90005",0x80c2b88428cd9855:0xe71ddfbc15429eec,34.0572839,-118.3071684,['Fast food restaurant' 'Delivery Restaurant'],5.0,3,72,6,Food,0,0,0,1,0,0,0,0,,Comida americana
"Ohio and Bundy Triangle Park, Los Angeles, CA 90025",0x80c2bb69d9d77523:0xed8fa579f31ebc7,34.0405369,-118.4627638,['Park'],2.9,33,0,0,Entertainment,0,0,0,0,0,0,0,1,3.1142857142857143,Bienestar general
"Won Jo Kokerang Agurang, 533 S Western Ave, Los Angeles, CA 90020",0x80c2b89af6117cfb:0x2d778ec83416be9d,34.0643823,-118.3093329,['Korean restaurant'],4.1,77,104,20,Food,1,0,0,0,0,0,0,0,4.190476190476191,Comida asiática
"Lucky You Pizza, 1842 W Washington Blvd, Los Angeles, CA 90007",0x80c2c76ff7b9f6bf:0x82f87534646b5096,34.0397099,-118.2987956,"['Pizza delivery' 'Pizza restaurant' 'Pizza Takeout' 'Restaurant'
 'Vegan restaurant']",3.8,4,0,0,Food,0,0,0,1,1,0,0,0,,Comida vegana
"The New Townhouse LA, 6835 La Tijera Blvd, Los Angeles, CA 90045",0x80c2b740fea4875b:0xc8f76822a779228b,33.9768222,-118.3732451,"['Night club' 'Cajun restaurant' 'Takeout Restaurant'
 'Soul food restaurant']",4.2,28,0,0,Food,0,0,0,0,0,0,2,0,4.571428571428571,Club nocturno
"3 Collective, 408 S Spring St # 204, Los Angeles, CA 90013",0x80c2c64a4a62dfd3:0x514405b073f87a42,34.0485597,-118.2481581,['Public relations firm'],5.0,2,0,0,Food,0,0,0,0,0,0,2,0,,Club nocturno
"1810 Argentinean Restaurant, 105 W 9th St, Los Angeles, CA 90015",0x80c2c7cb053c21fd:0xf6f9e761da2fda88,34.0418713,-118.255055,['Argentinian restaurant' 'Restaurant'],4.5,48,66,2,Food,0,1,0,0,0,0,0,0,4.8108108108108105,Comida latina
"St John's United Methodist Church, 1715 Santa Ana Blvd N, Los Angeles, CA 90002",0x80c2cbd74b102a59:0x4ce4a5e8ec0c0db8,33.940194,-118.241995,['United Methodist church'],4.7,8,22,0,Technology,0,0,0,0,0,1,0,0,,Protestante
"Daniel Chang Neurology, 500 S Virgil Ave #503, Los Angeles, CA 90020",0x80c2c7708a488767:0xc027704960e00511,34.0649729,-118.2866409,['Neurologist' 'Doctor' 'Medical clinic'],2.9,8,40,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Angeles Mesa Elementary School, 2611 W 52nd St, Los Angeles, CA 90043",0x80c2b7ed5955b82d:0x6be9bb40b4bd73ab,33.9955656,-118.3219894,['Elementary school' 'Public educational institution' 'School'],4.2,8,0,0,Food,0,0,0,0,0,0,2,1,,Club nocturno
"White Memorial Medical Clinic, 1701 East Cesar E Chavez Avenue, Los Angeles, CA 90033",0x80c2c60d83a438e3:0x4dd2d8ca63ae196d,34.0512409,-118.2171265,['Medical clinic'],3.7,68,45,5,Health,0,0,0,0,0,0,0,1,3.901960784313725,Bienestar general
"7th Korean BBQ, 698 S Vermont Ave, Los Angeles, CA 90005",0x80c2c766a10b53af:0xb774444dd5fbaa2,34.0602206,-118.2912573,['Korean barbecue restaurant'],4.6,68,77,7,Food,1,0,0,0,0,0,0,0,4.814814814814815,Comida asiática
"Walgreens Pharmacy, 10407 Santa Monica Blvd, Los Angeles, CA 90025",0x80c2bb8ed952c4fb:0x5ab098dcd9f83a3,34.0577475,-118.4246991,['Pharmacy'],3.1,14,72,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Coco King, 11668 W Pico Blvd, Los Angeles, CA 90064",0x80c2bbf170540487:0xaa3c29c9a4921b8d,34.0316554,-118.4450685,"['Restaurant' 'Chinese restaurant' 'Delivery Chinese restaurant'
 'Dessert shop']",4.4,18,66,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"2551 Motor Ave Parking, 2551 Motor Ave, Los Angeles, CA 90064",0x80c2bbc2769b2d45:0x9f035fa59a4e957d,34.04679,-118.4084493,['Parking lot'],4.1,8,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Tacos el Pony, 181e E Vernon Ave, Los Angeles, CA 90011",0x80c2c86b8f07475d:0xfa68aab567d746d,34.0039906,-118.2722294,['Mexican restaurant'],4.4,68,42,12,Food,0,1,0,0,0,0,0,0,4.373134328358209,Comida latina
"TreeTop LA, 138 N San Fernando Rd, Los Angeles, CA 90031",0x80c2c7cd22f9f12b:0x608a8b800f41819c,34.0753575,-118.2216941,['Medical clinic'],4.3,45,94,0,Health,0,0,0,0,0,0,0,1,4.708333333333333,Bienestar general
"Cypress Park Branch Library, 1150 Cypress Ave, Los Angeles, CA 90065",0x80c2c6bfa0f5bda5:0x9fe24466bc69f62c,34.0944557,-118.2274469,['Public library'],4.3,8,18,0,Food,0,0,0,0,0,0,1,0,,Arte
"Taylor Yard, Los Angeles, CA 90065",0x80c2c6c5a25c53f1:0xb0e85c29febdc12c,34.0988419,-118.2375277,['Park'],4.3,3,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Lou Costello Jr Recreation Center, 3141 E Olympic Blvd, Los Angeles, CA 90023",0x80c2c8b3e78a41db:0x60f6ba54bbd16a69,34.0207094,-118.2110403,['Park' 'Tourist attraction'],4.4,205,56,0,Entertainment,0,0,0,0,0,0,0,1,4.536312849162012,Bienestar general
"Dan's Deli, 300 S Grand Ave, Los Angeles, CA 90071",0x80c2c64ce779e0d9:0xa58ed40b075af57b,34.0524644,-118.2507956,['Restaurant' 'Deli' 'Sandwich shop'],4.0,10,35,10,Food,0,0,0,1,0,0,0,0,,Comida americana
"Ching hai Chinese Fast Food, 1514 Vermont Ave, Los Angeles, CA 90006",0x80c2c78f7289f0a5:0xf62788d92c9d7231,34.0446983,-118.29133,['Chinese restaurant'],4.3,68,70,0,Food,1,0,0,0,0,0,0,0,4.35064935064935,Comida asiática
"Northern Cafe, 1064 Gayley Ave, Los Angeles, CA 90024",0x80c2bd84f5a0868d:0xcac8e81918dec2c9,34.0609481,-118.4468735,['Chinese restaurant' 'Restaurant'],4.3,34,28,0,Food,1,0,0,0,0,0,0,0,3.857142857142857,Comida asiática
"The Stand ""American Classics Redefined"", 2000 Avenue of the Stars, Los Angeles, CA 90067",0x80c2bbf2ddf7df53:0x98b6426452f76d5c,34.0581159,-118.4148257,"['Restaurant' 'American restaurant' 'Caterer' 'Hamburger restaurant'
 'Hot dog restaurant' 'Hot dog stand' 'Salad shop' 'Sandwich shop']",4.4,93,40,0,Food,0,0,0,1,1,0,0,0,4.459770114942529,Comida vegana
"Pizza Hut Express, 6000 Crenshaw Blvd, Los Angeles, CA 90043",0x80c2b7962413817f:0xc87b5e0d10f6b529,33.9851889,-118.3305806,['Pizza restaurant' 'Takeout Restaurant'],4.2,98,0,0,Food,0,0,0,1,0,0,0,0,4.3418803418803416,Comida americana
"Westminister Presbyterian Church of Los Angeles, 2230 W Jefferson Blvd, Los Angeles, CA 90018",0x80c2b815acc14441:0x7d37c50a6f4ecc7a,34.0254101,-118.3198514,['Presbyterian church'],4.8,8,22,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Party In LA, Hollywood Blvd, Los Angeles, CA 90028",0x80c2bf3c6f011f9b:0xb9eaf90be342e6bb,34.1016345,-118.3293485,"['Event planner' 'Event ticket seller' 'Live music venue' 'Night club'
 'Party planner' 'Serviced accommodation']",4.3,13,0,0,Services,0,0,0,0,0,0,1,0,,Arte
"Bamboo Express, 600 S Alvarado St, Los Angeles, CA 90057",0x80c2c7a0144757f7:0xda41495eba9127cc,34.0591083,-118.2748624,['Chinese restaurant' 'Delivery Restaurant'],4.2,64,77,0,Food,1,0,0,0,0,0,0,0,4.298245614035087,Comida asiática
"Onyx Lounge, 118 W 5th St, Los Angeles, CA 90013",0x80c2c64a66cce579:0x700117f27a2c98f,34.0471888,-118.2495135,['American restaurant' 'Bar' 'Lounge'],4.0,166,15,9,Food,0,0,0,1,0,0,0,0,3.9098360655737694,Comida americana
"Jordan Downs Recreation Center, 9900 Grape St, Los Angeles, CA 90002",0x80c2cbd8b0733415:0x90e2b0956e67de74,33.9460289,-118.236033,['Park'],4.3,73,47,0,Entertainment,0,0,0,0,0,0,0,1,4.446153846153846,Bienestar general
"Quebobs Mediterranean Stand, Venice & centinela, Los Angeles, CA 90066",0x80c2b9f1243d744b:0xa7386602667b70be,34.0041558,-118.433016,['Mediterranean restaurant'],4.8,8,24,12,Food,0,0,1,0,0,0,0,0,,Comida europea
"The Poke Shack, 7257 Melrose Ave, Los Angeles, CA 90046",0x80c2bed538451a6b:0x5156ce294e8e4eea,34.083656999999995,-118.347784,['Hawaiian restaurant' 'Seafood restaurant' 'Sushi restaurant'],4.5,96,91,14,Food,1,0,0,0,0,0,0,0,4.390804597701149,Comida asiática
"Hollywood Boxing Gym, 1551 N La Brea Ave, Los Angeles, CA 90028",0x80c2bf20ca334c5d:0xf9b5c46cc514cf25,34.0994698,-118.3448428,['Boxing gym' 'Fitness center' 'Physical fitness program'],3.5,58,112,28,Sports,0,0,0,0,0,0,0,1,4.578947368421052,Bienestar general
"UCLA Health CARE Center, 1399 S Roxbury Dr Suite 100, Los Angeles, CA 90035",0x80c2bbe67eec81d7:0xd9091529fd9184d0,34.0539099,-118.4031397,['Internist' 'Medical clinic'],3.5,6,45,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Station1640, 1640 N Cahuenga Blvd, Los Angeles, CA 90028",0x80c2bf3bdabdb091:0x10c0bc6930cf75ea,34.1010464,-118.3294093,['Night club' 'Restaurant'],3.9,57,28,6,Food,0,0,0,0,0,0,2,0,4.214285714285714,Club nocturno
"Dalday, 3377 Wilshire Blvd, Los Angeles, CA 90010",0x80c2c7ac42fc9d39:0x339a4b4df00d27c8,34.0622771,-118.2975168,['Korean restaurant' 'Gastropub' 'Small plates restaurant'],4.9,18,48,18,Food,1,0,0,0,0,0,2,0,,Comida asiática
"Essential Medical Clinic, 1414 S Grand Ave #100, Los Angeles, CA 90015",0x80c2c7c5e5b3f9ad:0x4275881b79c7351b,34.0366339,-118.2654696,['Medical clinic'],4.0,8,32,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Spruce Park At Playa Vista, Playa Facility, 12422 Bluff Creek Dr, Los Angeles, CA 90094",0x80c2b0a4df32df49:0xe4907045b1772d24,33.9768177,-118.4072945,['Park'],3.7,3,63,14,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Ford Boulevard Elementary School & Dual Language Academy, 1112 S Ford Blvd, Los Angeles, CA 90022",0x80c2cf120e0cb263:0xc3329047954f8c19,34.0202332,-118.1713831,['Elementary school' 'Public educational institution' 'School'],4.3,38,40,5,Food,0,0,0,0,0,0,2,1,,Club nocturno
"Dinette, 1608 1/2 Sunset Blvd, Los Angeles, CA 90026",0x80c2c71c8892e697:0x9f95edd1d05b6437,34.0767352,-118.2578256,['American restaurant' 'Restaurant'],4.3,105,54,0,Food,0,0,0,1,0,0,0,0,4.435483870967742,Comida americana
"Albertsons Pharmacy, 3901 Crenshaw Blvd, Los Angeles, CA 90008",0x80c8ce5ee17494f3:0x799d4fa406e48211,34.0141882,-118.3355811,['Pharmacy'],4.3,7,76,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"The Bistro – Eat. Drink. Connect.®, 10320 W Olympic Blvd, Los Angeles, CA 90064",0x80c2bb932f6fb865:0x98c9230318001323,34.0524683,-118.4169179,['Bistro' 'American restaurant'],4.4,25,98,14,Food,0,0,0,1,0,0,0,0,,Comida americana
"Choong Hyun Mission Church, 5005 Edenhurst Ave, Los Angeles, CA 90039",0x80c2c05ff6c6a289:0x19348be22960450f,34.1423796,-118.2752105,['Korean church' 'Christian church'],4.8,28,0,0,Religion,0,0,0,0,0,1,0,0,4.523809523809524,Protestante
"825 S Santee Street, 825 Santee St, Los Angeles, CA 90014",0x80c2c634b318fe43:0xc0cb2a22cbdea168,34.040949,-118.25256,['Parking lot'],3.0,2,50,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"11329 Magnolia Blvd Parking, 11329 W Magnolia Blvd, Los Angeles, CA 91601",0x80c295f1acc46b3b:0xb95875a3c66d3bc9,34.165311,-118.3785961,['Parking lot'],5.0,1,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Epicentre West LA, 3030 Westwood Blvd, Los Angeles, CA 90034",0x80c2bb0d7d82c8c7:0x9c47acfc42f0237f,34.0305022,-118.4206428,['Christian church' 'Non-denominational church'],4.6,8,2,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Young Israel of Century City, 9317 W Pico Blvd, Los Angeles, CA 90035",0x80c2b95f5996e019:0x471bd04dfcb7a70c,34.0554034,-118.3933817,['Orthodox synagogue'],4.7,18,0,0,Religion,0,0,0,0,0,3,0,0,4.571428571428571,Judío
"The Original El Gavilan, 5800 S Broadway, Los Angeles, CA 90003",0x80c2c94f3df6ad91:0x9c0d8c9791ebb2a,33.9896011,-118.2780761,['Taco restaurant'],4.6,13,0,0,Food,0,1,0,0,0,0,0,0,4.647058823529412,Comida latina
"Fortune Gym, 7801 Melrose Ave #3, Los Angeles, CA 90046",0x80c2bed8c9e4454d:0x59ea99523f3b184a,34.0839527,-118.3596404,['Gym' 'Boxing gym'],4.8,38,71,10,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Maison Richard, 707 N Stanley Ave, Los Angeles, CA 90046",0x80c2bed2680107bd:0xac106a34b4661267,34.0840749,-118.356555,['French restaurant' 'Bakery' 'Dessert restaurant' 'Wedding bakery'],4.2,48,79,0,Food,0,0,1,0,0,0,0,0,4.62962962962963,Comida europea
"Pizza Italia, 311 W 7th St, Los Angeles, CA 90014",0x80c2c7b5435373cf:0x7b3cc16ad00e2204,34.0456191,-118.2537615,['Pizza restaurant'],4.5,47,70,0,Food,0,0,0,1,0,0,0,0,4.357142857142857,Comida americana
"UCLA Gonda Diabetes Center, 200 Medical Plaza Driveway #530, Los Angeles, CA 90024",0x80c2bc8428f00001:0xc05a2a2da212dd2a,34.0648474,-118.4471591,['Diabetes center' 'Medical clinic'],3.2,5,45,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"HAK SAN - LA, 3101 W 8th St, Los Angeles, CA 90005",0x80c2c72f8054441f:0x639bce62bd212589,34.0578629,-118.2943149,['Korean barbecue restaurant'],4.1,38,0,0,Food,1,0,0,0,0,0,0,0,3.8684210526315783,Comida asiática
"Sushi A Rock 어락, 4251 W 3rd St, Los Angeles, CA 90020",0x80c2b899174d11d3:0x9a6c7d174e22cefe,34.0693159,-118.3070498,['Japanese restaurant'],3.7,36,0,0,Food,1,0,0,0,0,0,0,0,3.613636363636364,Comida asiática
"Cheong Jin Ok, 2999 W 6th St, Los Angeles, CA 90020",0x80c2c77093d68dbd:0xbcc45c0a5deb80be,34.0639317,-118.2867411,['Korean restaurant'],3.9,98,98,14,Food,1,0,0,0,0,0,0,0,3.89247311827957,Comida asiática
"Basic, 3372 W 8th St, Los Angeles, CA 90005",0x80c2b8819a4c6add:0xc138647db50ed6af,34.0575583,-118.3024721,['Night club'],4.0,6,0,0,Other,0,0,0,0,0,0,2,0,,Club nocturno
"쉘부르, 3624 W 3rd St, Los Angeles, CA 90020",0x80c2c763be20cca9:0xdaab8c080bc4c694,34.068877,-118.295074,['Night club'],3.8,6,49,28,Other,0,0,0,0,0,0,2,0,,Club nocturno
"Xpress Nightclub, 4289 Beverly Blvd, Los Angeles, CA 90004",0x80c2b8a0550d9701:0x9d43ee009417d2cc,34.0764019,-118.3021604,['Night club' 'Karaoke bar'],3.3,8,49,28,Food,0,0,0,0,0,0,2,0,,Club nocturno
"Subway, 701 N Main St, Los Angeles, CA 90012",0x80c2c644d669d0f5:0x2b2f8f397994e8f0,34.0586305,-118.2377808,"['Sandwich shop' 'Caterer' 'Fast food restaurant' 'Takeout Restaurant'
 'Restaurant']",3.7,28,79,5,Food,0,0,0,1,0,0,0,0,3.695652173913044,Comida americana
"Tacos Bernis, 2653 Granada St, Los Angeles, CA 90064",0x80c2c6bf658fef61:0xa988306e486caa6,34.0953552,-118.2289723,['Mexican restaurant'],4.6,28,0,0,Food,0,1,0,0,0,0,0,0,4.9523809523809526,Comida latina
"Market Place Restaurant, 1102 Lawrence St, Los Angeles, CA 90021",0x80c2c6273d62cccf:0xfee086fb2467c77a,34.030407,-118.236577,['American restaurant' 'Caterer' 'Coffee shop' 'Family restaurant'],4.4,85,34,18,Food,0,0,0,1,0,0,0,0,4.409836065573771,Comida americana
"Keep It Pushin' Productions, Los Angeles, CA 90056",0x80c2b83bef7cb2bf:0xaf6f3c8b200f9c21,34.020225,-118.32962,['Book publisher' 'Publisher'],5.0,1,0,0,Food,0,0,0,0,0,0,2,0,,Club nocturno
"Lolita's Tamales, 6050 Whittier Blvd, Los Angeles, CA 90022",0x80c2cfb41de78d05:0x4dccb1dc807fa83c,34.0167256,-118.1405098,['Mexican restaurant'],3.8,153,34,5,Food,0,1,0,0,0,0,0,0,3.89922480620155,Comida latina
"OHM, 6801 Hollywood Blvd, Los Angeles, CA 90028",0x80c2bf23d56cd159:0x12656fdd42ebefe6,34.1019124,-118.339203,['Night club' 'Bar' 'Lounge'],2.9,174,16,15,Food,0,0,0,0,0,0,2,0,3.305084745762712,Club nocturno
"Ocho Mexican Grill, 630 W 6th St, Los Angeles, CA 90017",0x80c2c7b462ae2325:0x96295e4137d943b7,34.0491035,-118.2561291,['Mexican restaurant' 'Fine dining restaurant' 'Latin American restaurant'],4.1,58,35,5,Food,0,1,0,1,0,0,0,0,4.377358490566038,Comida latina
"Fabrizio Physical Therapy and Sports Medicine Inc, 10309 Santa Monica Blvd Suite 200, Los Angeles, CA 90025",0x80c2b938c2c76b85:0xaa5818d88610d800,34.0593678,-118.4220084,['Medical clinic'],5.0,28,55,5,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Froman's Chicago Deep Dish Pizza, 5173 Sunset Blvd, Los Angeles, CA 90027",0x80c2bff888abdf31:0x299fc2cc05657550,34.0984456,-118.3027689,['Pizza delivery'],2.4,8,56,14,Other,0,0,0,1,0,0,0,0,,Comida americana
"Los Compadres, 9220 S Western Ave, Los Angeles, CA 90047",0x80c2b6231b5a71f9:0xbb29012134d7c572,33.9520762,-118.3088025,['Latin American restaurant' 'Mexican restaurant'],3.9,8,77,14,Food,0,1,0,1,0,0,0,0,,Comida latina
"Sepulveda Screening Room, 1640 S Sepulveda Blvd Suite 104, Los Angeles, CA 90025",0x80c2bb79fb335baf:0x9a345a54dca54249,34.048755,-118.44479,['Movie theater'],4.3,18,0,0,Entertainment,0,0,0,0,0,0,1,0,4.352941176470588,Arte
"Open Fist Theatre Co, 6209 CA-2, Los Angeles, CA 90038",0x80c2bf350f34fbaf:0xab0b030f13e2f082,34.0910054,-118.3250098,['Performing arts theater'],4.6,8,0,0,Entertainment,0,0,0,0,0,0,1,0,,Arte
"El Aji Cocina Peruana, 735 E 12th St STE 407, Los Angeles, CA 90021",0x80c2c62d3114804d:0xcb04c07e4e74cfe8,34.0333854,-118.2521947,['Mexican restaurant'],4.3,28,53,0,Food,0,1,0,0,0,0,0,0,4.470588235294118,Comida latina
"Baño público, 504 S Hill St, Los Angeles, CA 90013",0x80c2c64b24c55a95:0x79bcd2f6eae007a7,34.0484774,-118.2519293,['Public bath'],4.0,3,0,0,Food,0,0,0,0,0,0,2,0,,Club nocturno
"Temple, Wattles Garden Park, 1850 N Curson Ave, Los Angeles, CA 90046",0x80c2bff3338b46d9:0x566e0fb023febf2a,34.1068467,-118.3539215,['Buddhist temple'],5.0,4,56,0,Religion,0,0,0,0,0,4,0,0,,Budista
"Shanyka's Wilshire Green Park, W 8th St, Los Angeles, CA 90036",0x80c2b9a3f0a3abc7:0x78dc3ccfaf84ba5a,34.0606633,-118.3543387,['Park'],4.8,18,72,18,Entertainment,0,0,0,0,0,0,0,1,4.869565217391305,Bienestar general
"Old Paza Church Cemerty, 535 N Main St, Los Angeles, CA 90012",0x80c2c6456cbc6d0b:0xee4a47df1873d2fe,34.05707,-118.239577,['Park'],5.0,1,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
